
🚀 Запуск Эксперимента 4: Dynamic Leaky Log Decay...
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:648: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=0, inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:650: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=feat[field].mean(), inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:2136: UserWarning: The given NumPy array is not writable, and PyTorch does not support non-writable tensors. This means writing to this tensor will result in undefined behavior. You may want to copy the array to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_numpy.cpp:209.)
  new_data[k] = torch.LongTensor(value)
C:\research\.venv\Lib\site-packages\recbole\model\general_recommender\lightgcn.py:124: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_new.cpp:656.)
  SparseL = torch.sparse.FloatTensor(i, data, torch.Size(L.shape))
[AdaptiveLightGCN] ✅ Loaded 150 semantic centroids.
[AdaptiveLightGCN] 🔗 Успешно смапплено 5002 фильмов с кластерами.

[DynamicLeakyLog] 🌉 Применено Динамическое Дырявое Затухание!
   - Динамический порог (85%): 115.0 оценок
   - Min Weight (Floor): 0.05 (сохраняем мост для 715 хитов)
   - Tail (<=5 оценок): 2385 фильмов (вес тяготеет к 1.0)
   [Epoch 41] batch 100/172 | Loss: 0.1231 (BPR: 0.1020, Sem: 0.0212)
   [Epoch 41] batch 150/172 | Loss: 0.1107 (BPR: 0.0906, Sem: 0.0202)
🏁 [Epoch 41] Завершена! Суммарный лосс: 21.0519 (BPR: 17.4829, Sem: 3.5690)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2176), ('recall@50', 0.4259), ('ndcg@10', 0.1623), ('ndcg@50', 0.221)])
   [Epoch 42] batch 50/172 | Loss: 0.1303 (BPR: 0.1092, Sem: 0.0211)
   [Epoch 42] batch 100/172 | Loss: 0.1186 (BPR: 0.0988, Sem: 0.0198)
   [Epoch 42] batch 150/172 | Loss: 0.1276 (BPR: 0.1083, Sem: 0.0193)
🏁 [Epoch 42] Завершена! Суммарный лосс: 21.1227 (BPR: 17.5543, Sem: 3.5684)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2178), ('recall@50', 0.4268), ('ndcg@10', 0.1622), ('ndcg@50', 0.2214)])
   [Epoch 43] batch 50/172 | Loss: 0.1214 (BPR: 0.1003, Sem: 0.0210)
   [Epoch 43] batch 100/172 | Loss: 0.1253 (BPR: 0.1056, Sem: 0.0197)
   [Epoch 43] batch 150/172 | Loss: 0.1187 (BPR: 0.0994, Sem: 0.0193)
🏁 [Epoch 43] Завершена! Суммарный лосс: 20.7284 (BPR: 17.1613, Sem: 3.5671)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2179), ('recall@50', 0.4286), ('ndcg@10', 0.1626), ('ndcg@50', 0.2219)])
   [Epoch 44] batch 50/172 | Loss: 0.1184 (BPR: 0.0969, Sem: 0.0215)
   [Epoch 44] batch 100/172 | Loss: 0.1189 (BPR: 0.0985, Sem: 0.0204)
   [Epoch 44] batch 150/172 | Loss: 0.1230 (BPR: 0.1020, Sem: 0.0210)
🏁 [Epoch 44] Завершена! Суммарный лосс: 20.5848 (BPR: 17.0189, Sem: 3.5659)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2178), ('recall@50', 0.4281), ('ndcg@10', 0.1629), ('ndcg@50', 0.2224)])
   [Epoch 45] batch 50/172 | Loss: 0.1177 (BPR: 0.0977, Sem: 0.0200)
   [Epoch 45] batch 100/172 | Loss: 0.1246 (BPR: 0.1033, Sem: 0.0213)
   [Epoch 45] batch 150/172 | Loss: 0.1154 (BPR: 0.0951, Sem: 0.0203)
🏁 [Epoch 45] Завершена! Суммарный лосс: 20.4174 (BPR: 16.8529, Sem: 3.5646)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2186), ('recall@50', 0.4318), ('ndcg@10', 0.1633), ('ndcg@50', 0.2234)])
   [Epoch 46] batch 50/172 | Loss: 0.1194 (BPR: 0.0980, Sem: 0.0213)
   [Epoch 46] batch 100/172 | Loss: 0.1265 (BPR: 0.1049, Sem: 0.0215)
   [Epoch 46] batch 150/172 | Loss: 0.1373 (BPR: 0.1164, Sem: 0.0209)
🏁 [Epoch 46] Завершена! Суммарный лосс: 20.4100 (BPR: 16.8461, Sem: 3.5640)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2183), ('recall@50', 0.4322), ('ndcg@10', 0.1637), ('ndcg@50', 0.224)])
   [Epoch 47] batch 50/172 | Loss: 0.1210 (BPR: 0.1003, Sem: 0.0207)
   [Epoch 47] batch 100/172 | Loss: 0.1218 (BPR: 0.1012, Sem: 0.0206)
   [Epoch 47] batch 150/172 | Loss: 0.1103 (BPR: 0.0896, Sem: 0.0207)
🏁 [Epoch 47] Завершена! Суммарный лосс: 20.1245 (BPR: 16.5617, Sem: 3.5629)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2191), ('recall@50', 0.4327), ('ndcg@10', 0.1638), ('ndcg@50', 0.224)])
   [Epoch 48] batch 50/172 | Loss: 0.1158 (BPR: 0.0949, Sem: 0.0209)
   [Epoch 48] batch 100/172 | Loss: 0.1278 (BPR: 0.1065, Sem: 0.0213)
   [Epoch 48] batch 150/172 | Loss: 0.1321 (BPR: 0.1101, Sem: 0.0219)
🏁 [Epoch 48] Завершена! Суммарный лосс: 20.0351 (BPR: 16.4736, Sem: 3.5615)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2201), ('recall@50', 0.4346), ('ndcg@10', 0.1644), ('ndcg@50', 0.2248)])
   [Epoch 49] batch 50/172 | Loss: 0.1325 (BPR: 0.1116, Sem: 0.0209)
   [Epoch 49] batch 100/172 | Loss: 0.1181 (BPR: 0.0980, Sem: 0.0201)
   [Epoch 49] batch 150/172 | Loss: 0.1204 (BPR: 0.0999, Sem: 0.0204)
🏁 [Epoch 49] Завершена! Суммарный лосс: 19.9474 (BPR: 16.3870, Sem: 3.5604)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2211), ('recall@50', 0.4361), ('ndcg@10', 0.1655), ('ndcg@50', 0.226)])
   [Epoch 50] batch 50/172 | Loss: 0.1229 (BPR: 0.1024, Sem: 0.0205)
   [Epoch 50] batch 100/172 | Loss: 0.1018 (BPR: 0.0808, Sem: 0.0210)
   [Epoch 50] batch 150/172 | Loss: 0.1194 (BPR: 0.0979, Sem: 0.0215)
🏁 [Epoch 50] Завершена! Суммарный лосс: 19.8891 (BPR: 16.3298, Sem: 3.5593)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2205), ('recall@50', 0.4363), ('ndcg@10', 0.1653), ('ndcg@50', 0.2262)])
   [Epoch 51] batch 50/172 | Loss: 0.1282 (BPR: 0.1072, Sem: 0.0210)
   [Epoch 51] batch 100/172 | Loss: 0.1001 (BPR: 0.0797, Sem: 0.0204)
   [Epoch 51] batch 150/172 | Loss: 0.1134 (BPR: 0.0926, Sem: 0.0208)
🏁 [Epoch 51] Завершена! Суммарный лосс: 19.6493 (BPR: 16.0906, Sem: 3.5587)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2205), ('recall@50', 0.4377), ('ndcg@10', 0.166), ('ndcg@50', 0.2271)])
   [Epoch 52] batch 50/172 | Loss: 0.1154 (BPR: 0.0953, Sem: 0.0201)
   [Epoch 52] batch 100/172 | Loss: 0.1058 (BPR: 0.0853, Sem: 0.0205)
   [Epoch 52] batch 150/172 | Loss: 0.1071 (BPR: 0.0863, Sem: 0.0209)
🏁 [Epoch 52] Завершена! Суммарный лосс: 19.5022 (BPR: 15.9446, Sem: 3.5576)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2215), ('recall@50', 0.4388), ('ndcg@10', 0.1661), ('ndcg@50', 0.2271)])
   [Epoch 53] batch 50/172 | Loss: 0.1180 (BPR: 0.0971, Sem: 0.0208)
   [Epoch 53] batch 100/172 | Loss: 0.1137 (BPR: 0.0922, Sem: 0.0215)
   [Epoch 53] batch 150/172 | Loss: 0.1142 (BPR: 0.0938, Sem: 0.0203)
🏁 [Epoch 53] Завершена! Суммарный лосс: 19.2464 (BPR: 15.6900, Sem: 3.5564)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2219), ('recall@50', 0.4395), ('ndcg@10', 0.1667), ('ndcg@50', 0.2276)])
   [Epoch 54] batch 50/172 | Loss: 0.1038 (BPR: 0.0841, Sem: 0.0197)
   [Epoch 54] batch 100/172 | Loss: 0.1150 (BPR: 0.0942, Sem: 0.0208)
   [Epoch 54] batch 150/172 | Loss: 0.1029 (BPR: 0.0824, Sem: 0.0205)
🏁 [Epoch 54] Завершена! Суммарный лосс: 18.9833 (BPR: 15.4277, Sem: 3.5556)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2212), ('recall@50', 0.4403), ('ndcg@10', 0.1669), ('ndcg@50', 0.2285)])
   [Epoch 55] batch 50/172 | Loss: 0.1174 (BPR: 0.0970, Sem: 0.0203)
   [Epoch 55] batch 100/172 | Loss: 0.1136 (BPR: 0.0929, Sem: 0.0207)
   [Epoch 55] batch 150/172 | Loss: 0.0974 (BPR: 0.0763, Sem: 0.0211)
🏁 [Epoch 55] Завершена! Суммарный лосс: 19.0468 (BPR: 15.4920, Sem: 3.5548)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2226), ('recall@50', 0.4411), ('ndcg@10', 0.1676), ('ndcg@50', 0.2291)])
   [Epoch 56] batch 50/172 | Loss: 0.1202 (BPR: 0.0996, Sem: 0.0206)
   [Epoch 56] batch 100/172 | Loss: 0.1154 (BPR: 0.0937, Sem: 0.0217)
   [Epoch 56] batch 150/172 | Loss: 0.1181 (BPR: 0.0972, Sem: 0.0209)
🏁 [Epoch 56] Завершена! Суммарный лосс: 18.9295 (BPR: 15.3756, Sem: 3.5539)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2228), ('recall@50', 0.4415), ('ndcg@10', 0.1676), ('ndcg@50', 0.2291)])
   [Epoch 57] batch 50/172 | Loss: 0.1225 (BPR: 0.1012, Sem: 0.0214)
   [Epoch 57] batch 100/172 | Loss: 0.1086 (BPR: 0.0879, Sem: 0.0206)
   [Epoch 57] batch 150/172 | Loss: 0.1001 (BPR: 0.0794, Sem: 0.0208)
🏁 [Epoch 57] Завершена! Суммарный лосс: 18.9804 (BPR: 15.4273, Sem: 3.5531)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2222), ('recall@50', 0.4431), ('ndcg@10', 0.1672), ('ndcg@50', 0.2292)])
   [Epoch 58] batch 50/172 | Loss: 0.1099 (BPR: 0.0903, Sem: 0.0197)
   [Epoch 58] batch 100/172 | Loss: 0.1113 (BPR: 0.0913, Sem: 0.0201)
   [Epoch 58] batch 150/172 | Loss: 0.1114 (BPR: 0.0922, Sem: 0.0193)
🏁 [Epoch 58] Завершена! Суммарный лосс: 18.6504 (BPR: 15.0982, Sem: 3.5522)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2223), ('recall@50', 0.4437), ('ndcg@10', 0.1677), ('ndcg@50', 0.2298)])
   [Epoch 59] batch 50/172 | Loss: 0.1107 (BPR: 0.0884, Sem: 0.0222)
   [Epoch 59] batch 100/172 | Loss: 0.1062 (BPR: 0.0855, Sem: 0.0207)
   [Epoch 59] batch 150/172 | Loss: 0.1056 (BPR: 0.0854, Sem: 0.0202)
🏁 [Epoch 59] Завершена! Суммарный лосс: 18.6458 (BPR: 15.0946, Sem: 3.5512)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2218), ('recall@50', 0.4448), ('ndcg@10', 0.1677), ('ndcg@50', 0.2302)])
   [Epoch 60] batch 50/172 | Loss: 0.0951 (BPR: 0.0755, Sem: 0.0196)
   [Epoch 60] batch 100/172 | Loss: 0.0979 (BPR: 0.0778, Sem: 0.0200)
   [Epoch 60] batch 150/172 | Loss: 0.1089 (BPR: 0.0890, Sem: 0.0199)
🏁 [Epoch 60] Завершена! Суммарный лосс: 18.4600 (BPR: 14.9097, Sem: 3.5503)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2227), ('recall@50', 0.4459), ('ndcg@10', 0.1678), ('ndcg@50', 0.2304)])
   [Epoch 61] batch 50/172 | Loss: 0.1056 (BPR: 0.0863, Sem: 0.0193)
   [Epoch 61] batch 100/172 | Loss: 0.1131 (BPR: 0.0920, Sem: 0.0211)
   [Epoch 61] batch 150/172 | Loss: 0.1092 (BPR: 0.0883, Sem: 0.0208)
🏁 [Epoch 61] Завершена! Суммарный лосс: 18.2643 (BPR: 14.7153, Sem: 3.5490)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.222), ('recall@50', 0.4455), ('ndcg@10', 0.1678), ('ndcg@50', 0.2304)])
   [Epoch 62] batch 50/172 | Loss: 0.1121 (BPR: 0.0915, Sem: 0.0205)
   [Epoch 62] batch 100/172 | Loss: 0.1021 (BPR: 0.0819, Sem: 0.0202)
   [Epoch 62] batch 150/172 | Loss: 0.0887 (BPR: 0.0686, Sem: 0.0201)
🏁 [Epoch 62] Завершена! Суммарный лосс: 18.3580 (BPR: 14.8099, Sem: 3.5481)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2229), ('recall@50', 0.4481), ('ndcg@10', 0.1683), ('ndcg@50', 0.2314)])
   [Epoch 63] batch 50/172 | Loss: 0.0943 (BPR: 0.0733, Sem: 0.0210)
   [Epoch 63] batch 100/172 | Loss: 0.1046 (BPR: 0.0845, Sem: 0.0201)
   [Epoch 63] batch 150/172 | Loss: 0.1045 (BPR: 0.0831, Sem: 0.0214)
🏁 [Epoch 63] Завершена! Суммарный лосс: 18.0844 (BPR: 14.5371, Sem: 3.5473)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2252), ('recall@50', 0.4497), ('ndcg@10', 0.1696), ('ndcg@50', 0.2325)])
   [Epoch 64] batch 50/172 | Loss: 0.1011 (BPR: 0.0795, Sem: 0.0215)
   [Epoch 64] batch 100/172 | Loss: 0.0998 (BPR: 0.0795, Sem: 0.0204)
   [Epoch 64] batch 150/172 | Loss: 0.1191 (BPR: 0.0978, Sem: 0.0212)
🏁 [Epoch 64] Завершена! Суммарный лосс: 18.1491 (BPR: 14.6022, Sem: 3.5469)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2248), ('recall@50', 0.4493), ('ndcg@10', 0.1698), ('ndcg@50', 0.2327)])
   [Epoch 65] batch 50/172 | Loss: 0.0997 (BPR: 0.0786, Sem: 0.0211)
   [Epoch 65] batch 100/172 | Loss: 0.1151 (BPR: 0.0948, Sem: 0.0203)
   [Epoch 65] batch 150/172 | Loss: 0.1017 (BPR: 0.0799, Sem: 0.0218)
🏁 [Epoch 65] Завершена! Суммарный лосс: 18.0087 (BPR: 14.4629, Sem: 3.5459)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2246), ('recall@50', 0.4497), ('ndcg@10', 0.1697), ('ndcg@50', 0.2328)])
   [Epoch 66] batch 50/172 | Loss: 0.1007 (BPR: 0.0794, Sem: 0.0213)
   [Epoch 66] batch 100/172 | Loss: 0.1031 (BPR: 0.0830, Sem: 0.0201)
   [Epoch 66] batch 150/172 | Loss: 0.1104 (BPR: 0.0902, Sem: 0.0202)
🏁 [Epoch 66] Завершена! Суммарный лосс: 17.8143 (BPR: 14.2690, Sem: 3.5453)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2252), ('recall@50', 0.4498), ('ndcg@10', 0.17), ('ndcg@50', 0.2329)])
   [Epoch 67] batch 50/172 | Loss: 0.1083 (BPR: 0.0873, Sem: 0.0210)
   [Epoch 67] batch 100/172 | Loss: 0.1102 (BPR: 0.0887, Sem: 0.0215)
   [Epoch 67] batch 150/172 | Loss: 0.0858 (BPR: 0.0639, Sem: 0.0219)
🏁 [Epoch 67] Завершена! Суммарный лосс: 17.8870 (BPR: 14.3426, Sem: 3.5444)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2268), ('recall@50', 0.4495), ('ndcg@10', 0.1706), ('ndcg@50', 0.233)])
   [Epoch 68] batch 50/172 | Loss: 0.1046 (BPR: 0.0838, Sem: 0.0208)
   [Epoch 68] batch 100/172 | Loss: 0.0947 (BPR: 0.0740, Sem: 0.0207)
   [Epoch 68] batch 150/172 | Loss: 0.0927 (BPR: 0.0714, Sem: 0.0213)
🏁 [Epoch 68] Завершена! Суммарный лосс: 17.7515 (BPR: 14.2078, Sem: 3.5437)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2254), ('recall@50', 0.4504), ('ndcg@10', 0.1706), ('ndcg@50', 0.2336)])
   [Epoch 69] batch 50/172 | Loss: 0.1115 (BPR: 0.0923, Sem: 0.0192)
   [Epoch 69] batch 100/172 | Loss: 0.0929 (BPR: 0.0726, Sem: 0.0204)
   [Epoch 69] batch 150/172 | Loss: 0.0903 (BPR: 0.0702, Sem: 0.0202)
🏁 [Epoch 69] Завершена! Суммарный лосс: 17.5048 (BPR: 13.9618, Sem: 3.5430)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2258), ('recall@50', 0.4508), ('ndcg@10', 0.1709), ('ndcg@50', 0.234)])
   [Epoch 70] batch 50/172 | Loss: 0.0919 (BPR: 0.0716, Sem: 0.0203)
   [Epoch 70] batch 100/172 | Loss: 0.0919 (BPR: 0.0708, Sem: 0.0211)
   [Epoch 70] batch 150/172 | Loss: 0.1035 (BPR: 0.0830, Sem: 0.0205)
🏁 [Epoch 70] Завершена! Суммарный лосс: 17.5295 (BPR: 13.9864, Sem: 3.5431)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.225), ('recall@50', 0.4516), ('ndcg@10', 0.1709), ('ndcg@50', 0.2343)])
   [Epoch 71] batch 50/172 | Loss: 0.1046 (BPR: 0.0834, Sem: 0.0212)
   [Epoch 71] batch 100/172 | Loss: 0.1034 (BPR: 0.0818, Sem: 0.0216)
   [Epoch 71] batch 150/172 | Loss: 0.0975 (BPR: 0.0772, Sem: 0.0203)
🏁 [Epoch 71] Завершена! Суммарный лосс: 17.3733 (BPR: 13.8318, Sem: 3.5415)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2254), ('recall@50', 0.4525), ('ndcg@10', 0.1711), ('ndcg@50', 0.2347)])
   [Epoch 72] batch 50/172 | Loss: 0.0972 (BPR: 0.0769, Sem: 0.0203)
   [Epoch 72] batch 100/172 | Loss: 0.0970 (BPR: 0.0768, Sem: 0.0202)
   [Epoch 72] batch 150/172 | Loss: 0.1037 (BPR: 0.0837, Sem: 0.0200)
🏁 [Epoch 72] Завершена! Суммарный лосс: 17.2662 (BPR: 13.7254, Sem: 3.5408)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2256), ('recall@50', 0.4536), ('ndcg@10', 0.1712), ('ndcg@50', 0.235)])
   [Epoch 73] batch 50/172 | Loss: 0.1044 (BPR: 0.0847, Sem: 0.0196)
   [Epoch 73] batch 100/172 | Loss: 0.0998 (BPR: 0.0794, Sem: 0.0204)
   [Epoch 73] batch 150/172 | Loss: 0.1047 (BPR: 0.0847, Sem: 0.0201)
🏁 [Epoch 73] Завершена! Суммарный лосс: 17.1885 (BPR: 13.6481, Sem: 3.5404)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2259), ('recall@50', 0.4533), ('ndcg@10', 0.1718), ('ndcg@50', 0.2355)])
   [Epoch 74] batch 50/172 | Loss: 0.0983 (BPR: 0.0771, Sem: 0.0212)
   [Epoch 74] batch 100/172 | Loss: 0.0936 (BPR: 0.0733, Sem: 0.0204)
   [Epoch 74] batch 150/172 | Loss: 0.0999 (BPR: 0.0794, Sem: 0.0204)
🏁 [Epoch 74] Завершена! Суммарный лосс: 17.1324 (BPR: 13.5932, Sem: 3.5392)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.227), ('recall@50', 0.4551), ('ndcg@10', 0.172), ('ndcg@50', 0.2356)])
   [Epoch 75] batch 50/172 | Loss: 0.1080 (BPR: 0.0870, Sem: 0.0210)
   [Epoch 75] batch 100/172 | Loss: 0.0906 (BPR: 0.0702, Sem: 0.0204)
   [Epoch 75] batch 150/172 | Loss: 0.1021 (BPR: 0.0810, Sem: 0.0211)
🏁 [Epoch 75] Завершена! Суммарный лосс: 17.0457 (BPR: 13.5068, Sem: 3.5389)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2279), ('recall@50', 0.4571), ('ndcg@10', 0.1722), ('ndcg@50', 0.2362)])
   [Epoch 76] batch 50/172 | Loss: 0.0904 (BPR: 0.0700, Sem: 0.0204)
   [Epoch 76] batch 100/172 | Loss: 0.0964 (BPR: 0.0752, Sem: 0.0212)
   [Epoch 76] batch 150/172 | Loss: 0.1029 (BPR: 0.0820, Sem: 0.0209)
🏁 [Epoch 76] Завершена! Суммарный лосс: 16.9478 (BPR: 13.4101, Sem: 3.5377)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.228), ('recall@50', 0.456), ('ndcg@10', 0.1728), ('ndcg@50', 0.2365)])
   [Epoch 77] batch 50/172 | Loss: 0.1062 (BPR: 0.0863, Sem: 0.0199)
   [Epoch 77] batch 100/172 | Loss: 0.1104 (BPR: 0.0902, Sem: 0.0202)
   [Epoch 77] batch 150/172 | Loss: 0.1114 (BPR: 0.0911, Sem: 0.0203)
🏁 [Epoch 77] Завершена! Суммарный лосс: 16.9412 (BPR: 13.4045, Sem: 3.5367)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2269), ('recall@50', 0.4571), ('ndcg@10', 0.1727), ('ndcg@50', 0.2369)])
   [Epoch 78] batch 50/172 | Loss: 0.0897 (BPR: 0.0695, Sem: 0.0203)
   [Epoch 78] batch 100/172 | Loss: 0.0915 (BPR: 0.0721, Sem: 0.0195)
   [Epoch 78] batch 150/172 | Loss: 0.0867 (BPR: 0.0675, Sem: 0.0192)
🏁 [Epoch 78] Завершена! Суммарный лосс: 16.7134 (BPR: 13.1765, Sem: 3.5368)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2284), ('recall@50', 0.4578), ('ndcg@10', 0.173), ('ndcg@50', 0.237)])
   [Epoch 79] batch 50/172 | Loss: 0.1035 (BPR: 0.0830, Sem: 0.0205)
   [Epoch 79] batch 100/172 | Loss: 0.0996 (BPR: 0.0790, Sem: 0.0207)
   [Epoch 79] batch 150/172 | Loss: 0.1023 (BPR: 0.0810, Sem: 0.0213)
🏁 [Epoch 79] Завершена! Суммарный лосс: 16.7943 (BPR: 13.2577, Sem: 3.5366)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2282), ('recall@50', 0.4576), ('ndcg@10', 0.1733), ('ndcg@50', 0.2375)])
   [Epoch 80] batch 50/172 | Loss: 0.0954 (BPR: 0.0743, Sem: 0.0211)
   [Epoch 80] batch 100/172 | Loss: 0.1073 (BPR: 0.0865, Sem: 0.0207)
   [Epoch 80] batch 150/172 | Loss: 0.1026 (BPR: 0.0829, Sem: 0.0197)
🏁 [Epoch 80] Завершена! Суммарный лосс: 16.6426 (BPR: 13.1071, Sem: 3.5355)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2294), ('recall@50', 0.4576), ('ndcg@10', 0.174), ('ndcg@50', 0.2376)])
   [Epoch 81] batch 50/172 | Loss: 0.0940 (BPR: 0.0737, Sem: 0.0204)
   [Epoch 81] batch 100/172 | Loss: 0.0929 (BPR: 0.0719, Sem: 0.0210)
   [Epoch 81] batch 150/172 | Loss: 0.0863 (BPR: 0.0665, Sem: 0.0198)
🏁 [Epoch 81] Завершена! Суммарный лосс: 16.5312 (BPR: 12.9969, Sem: 3.5343)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2292), ('recall@50', 0.4574), ('ndcg@10', 0.1738), ('ndcg@50', 0.2376)])
   [Epoch 82] batch 50/172 | Loss: 0.1041 (BPR: 0.0839, Sem: 0.0203)
   [Epoch 82] batch 100/172 | Loss: 0.0955 (BPR: 0.0750, Sem: 0.0205)
   [Epoch 82] batch 150/172 | Loss: 0.0959 (BPR: 0.0750, Sem: 0.0210)
🏁 [Epoch 82] Завершена! Суммарный лосс: 16.4355 (BPR: 12.9015, Sem: 3.5339)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2297), ('recall@50', 0.4594), ('ndcg@10', 0.174), ('ndcg@50', 0.2381)])
   [Epoch 83] batch 50/172 | Loss: 0.0844 (BPR: 0.0646, Sem: 0.0198)
   [Epoch 83] batch 100/172 | Loss: 0.0875 (BPR: 0.0667, Sem: 0.0208)
   [Epoch 83] batch 150/172 | Loss: 0.0862 (BPR: 0.0655, Sem: 0.0207)
🏁 [Epoch 83] Завершена! Суммарный лосс: 16.4597 (BPR: 12.9268, Sem: 3.5329)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2298), ('recall@50', 0.4597), ('ndcg@10', 0.1743), ('ndcg@50', 0.2386)])
   [Epoch 84] batch 50/172 | Loss: 0.0983 (BPR: 0.0777, Sem: 0.0205)
   [Epoch 84] batch 100/172 | Loss: 0.1046 (BPR: 0.0841, Sem: 0.0205)
   [Epoch 84] batch 150/172 | Loss: 0.0975 (BPR: 0.0768, Sem: 0.0207)
🏁 [Epoch 84] Завершена! Суммарный лосс: 16.2846 (BPR: 12.7523, Sem: 3.5323)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2305), ('recall@50', 0.4618), ('ndcg@10', 0.1747), ('ndcg@50', 0.2391)])
   [Epoch 85] batch 50/172 | Loss: 0.0951 (BPR: 0.0749, Sem: 0.0202)
   [Epoch 85] batch 100/172 | Loss: 0.0990 (BPR: 0.0771, Sem: 0.0219)
   [Epoch 85] batch 150/172 | Loss: 0.1004 (BPR: 0.0808, Sem: 0.0196)
🏁 [Epoch 85] Завершена! Суммарный лосс: 16.2473 (BPR: 12.7157, Sem: 3.5316)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2314), ('recall@50', 0.4618), ('ndcg@10', 0.1746), ('ndcg@50', 0.2391)])
   [Epoch 86] batch 50/172 | Loss: 0.0936 (BPR: 0.0732, Sem: 0.0204)
   [Epoch 86] batch 100/172 | Loss: 0.0935 (BPR: 0.0734, Sem: 0.0201)
   [Epoch 86] batch 150/172 | Loss: 0.0937 (BPR: 0.0732, Sem: 0.0205)
🏁 [Epoch 86] Завершена! Суммарный лосс: 16.2835 (BPR: 12.7526, Sem: 3.5310)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2304), ('recall@50', 0.461), ('ndcg@10', 0.1751), ('ndcg@50', 0.2397)])
