
🚀 Запуск Эксперимента 4: Dynamic Leaky Log Decay...
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:648: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=0, inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:650: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=feat[field].mean(), inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:2136: UserWarning: The given NumPy array is not writable, and PyTorch does not support non-writable tensors. This means writing to this tensor will result in undefined behavior. You may want to copy the array to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_numpy.cpp:209.)
  new_data[k] = torch.LongTensor(value)
C:\research\.venv\Lib\site-packages\recbole\model\general_recommender\lightgcn.py:124: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_new.cpp:656.)
  SparseL = torch.sparse.FloatTensor(i, data, torch.Size(L.shape))
[AdaptiveLightGCN] ✅ Loaded 150 semantic centroids.
[AdaptiveLightGCN] 🔗 Успешно смапплено 5002 фильмов с кластерами.

[DynamicLeakyLog] 🌉 Применено Динамическое Дырявое Затухание!
   - Динамический порог (85%): 115.0 оценок
   - Min Weight (Floor): 0.05 (сохраняем мост для 715 хитов)
   - Tail (<=5 оценок): 2385 фильмов (вес тяготеет к 1.0)
   [Epoch 41] batch 100/172 | Loss: 0.1189 (BPR: 0.0998, Sem: 0.0191)
   [Epoch 41] batch 150/172 | Loss: 0.1059 (BPR: 0.0877, Sem: 0.0182)
🏁 [Epoch 41] Завершена! Суммарный лосс: 20.1629 (BPR: 16.9418, Sem: 3.2212)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2198), ('recall@50', 0.4312), ('ndcg@10', 0.1636), ('ndcg@50', 0.2233)])
   [Epoch 42] batch 50/172 | Loss: 0.1256 (BPR: 0.1067, Sem: 0.0189)
   [Epoch 42] batch 100/172 | Loss: 0.1130 (BPR: 0.0951, Sem: 0.0180)
   [Epoch 42] batch 150/172 | Loss: 0.1226 (BPR: 0.1051, Sem: 0.0175)
🏁 [Epoch 42] Завершена! Суммарный лосс: 20.2366 (BPR: 17.0163, Sem: 3.2203)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2206), ('recall@50', 0.4334), ('ndcg@10', 0.1636), ('ndcg@50', 0.2237)])
   [Epoch 43] batch 50/172 | Loss: 0.1143 (BPR: 0.0952, Sem: 0.0190)
   [Epoch 43] batch 100/172 | Loss: 0.1198 (BPR: 0.1020, Sem: 0.0178)
   [Epoch 43] batch 150/172 | Loss: 0.1147 (BPR: 0.0972, Sem: 0.0175)
🏁 [Epoch 43] Завершена! Суммарный лосс: 19.8307 (BPR: 16.6123, Sem: 3.2184)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2199), ('recall@50', 0.4336), ('ndcg@10', 0.1634), ('ndcg@50', 0.2239)])
   [Epoch 44] batch 50/172 | Loss: 0.1129 (BPR: 0.0936, Sem: 0.0193)
   [Epoch 44] batch 100/172 | Loss: 0.1133 (BPR: 0.0949, Sem: 0.0184)
   [Epoch 44] batch 150/172 | Loss: 0.1178 (BPR: 0.0989, Sem: 0.0188)
🏁 [Epoch 44] Завершена! Суммарный лосс: 19.6705 (BPR: 16.4537, Sem: 3.2168)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2207), ('recall@50', 0.4351), ('ndcg@10', 0.1641), ('ndcg@50', 0.2247)])
   [Epoch 45] batch 50/172 | Loss: 0.1115 (BPR: 0.0935, Sem: 0.0180)
   [Epoch 45] batch 100/172 | Loss: 0.1203 (BPR: 0.1012, Sem: 0.0192)
   [Epoch 45] batch 150/172 | Loss: 0.1094 (BPR: 0.0910, Sem: 0.0184)
🏁 [Epoch 45] Завершена! Суммарный лосс: 19.5051 (BPR: 16.2904, Sem: 3.2146)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2213), ('recall@50', 0.4371), ('ndcg@10', 0.1647), ('ndcg@50', 0.2255)])
   [Epoch 46] batch 50/172 | Loss: 0.1141 (BPR: 0.0949, Sem: 0.0192)
   [Epoch 46] batch 100/172 | Loss: 0.1207 (BPR: 0.1012, Sem: 0.0194)
   [Epoch 46] batch 150/172 | Loss: 0.1305 (BPR: 0.1116, Sem: 0.0189)
🏁 [Epoch 46] Завершена! Суммарный лосс: 19.4808 (BPR: 16.2674, Sem: 3.2133)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2213), ('recall@50', 0.4369), ('ndcg@10', 0.165), ('ndcg@50', 0.2258)])
   [Epoch 47] batch 50/172 | Loss: 0.1155 (BPR: 0.0968, Sem: 0.0187)
   [Epoch 47] batch 100/172 | Loss: 0.1156 (BPR: 0.0971, Sem: 0.0185)
   [Epoch 47] batch 150/172 | Loss: 0.1056 (BPR: 0.0870, Sem: 0.0186)
🏁 [Epoch 47] Завершена! Суммарный лосс: 19.1978 (BPR: 15.9864, Sem: 3.2114)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2214), ('recall@50', 0.4374), ('ndcg@10', 0.1652), ('ndcg@50', 0.226)])
   [Epoch 48] batch 50/172 | Loss: 0.1109 (BPR: 0.0919, Sem: 0.0189)
   [Epoch 48] batch 100/172 | Loss: 0.1211 (BPR: 0.1020, Sem: 0.0191)
   [Epoch 48] batch 150/172 | Loss: 0.1265 (BPR: 0.1068, Sem: 0.0197)
🏁 [Epoch 48] Завершена! Суммарный лосс: 19.0866 (BPR: 15.8770, Sem: 3.2096)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2225), ('recall@50', 0.4402), ('ndcg@10', 0.1658), ('ndcg@50', 0.2269)])
   [Epoch 49] batch 50/172 | Loss: 0.1287 (BPR: 0.1098, Sem: 0.0189)
   [Epoch 49] batch 100/172 | Loss: 0.1136 (BPR: 0.0956, Sem: 0.0180)
   [Epoch 49] batch 150/172 | Loss: 0.1160 (BPR: 0.0976, Sem: 0.0184)
🏁 [Epoch 49] Завершена! Суммарный лосс: 19.0175 (BPR: 15.8100, Sem: 3.2074)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2231), ('recall@50', 0.4399), ('ndcg@10', 0.1666), ('ndcg@50', 0.2275)])
   [Epoch 50] batch 50/172 | Loss: 0.1169 (BPR: 0.0985, Sem: 0.0184)
   [Epoch 50] batch 100/172 | Loss: 0.0964 (BPR: 0.0775, Sem: 0.0190)
   [Epoch 50] batch 150/172 | Loss: 0.1143 (BPR: 0.0949, Sem: 0.0194)
🏁 [Epoch 50] Завершена! Суммарный лосс: 18.9443 (BPR: 15.7383, Sem: 3.2061)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2235), ('recall@50', 0.4405), ('ndcg@10', 0.1671), ('ndcg@50', 0.2282)])
   [Epoch 51] batch 50/172 | Loss: 0.1210 (BPR: 0.1020, Sem: 0.0190)
   [Epoch 51] batch 100/172 | Loss: 0.0947 (BPR: 0.0763, Sem: 0.0184)
   [Epoch 51] batch 150/172 | Loss: 0.1084 (BPR: 0.0898, Sem: 0.0186)
🏁 [Epoch 51] Завершена! Суммарный лосс: 18.7224 (BPR: 15.5178, Sem: 3.2046)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2227), ('recall@50', 0.4416), ('ndcg@10', 0.1673), ('ndcg@50', 0.2288)])
   [Epoch 52] batch 50/172 | Loss: 0.1105 (BPR: 0.0924, Sem: 0.0181)
   [Epoch 52] batch 100/172 | Loss: 0.0997 (BPR: 0.0811, Sem: 0.0186)
   [Epoch 52] batch 150/172 | Loss: 0.1015 (BPR: 0.0827, Sem: 0.0188)
🏁 [Epoch 52] Завершена! Суммарный лосс: 18.5646 (BPR: 15.3619, Sem: 3.2027)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2228), ('recall@50', 0.4417), ('ndcg@10', 0.1672), ('ndcg@50', 0.2287)])
   [Epoch 53] batch 50/172 | Loss: 0.1128 (BPR: 0.0941, Sem: 0.0187)
   [Epoch 53] batch 100/172 | Loss: 0.1074 (BPR: 0.0880, Sem: 0.0193)
   [Epoch 53] batch 150/172 | Loss: 0.1080 (BPR: 0.0896, Sem: 0.0184)
🏁 [Epoch 53] Завершена! Суммарный лосс: 18.3011 (BPR: 15.1000, Sem: 3.2011)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2244), ('recall@50', 0.443), ('ndcg@10', 0.1682), ('ndcg@50', 0.2296)])
   [Epoch 54] batch 50/172 | Loss: 0.0997 (BPR: 0.0819, Sem: 0.0178)
   [Epoch 54] batch 100/172 | Loss: 0.1114 (BPR: 0.0928, Sem: 0.0186)
   [Epoch 54] batch 150/172 | Loss: 0.0968 (BPR: 0.0783, Sem: 0.0185)
🏁 [Epoch 54] Завершена! Суммарный лосс: 18.0654 (BPR: 14.8656, Sem: 3.1998)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2256), ('recall@50', 0.4442), ('ndcg@10', 0.1691), ('ndcg@50', 0.2304)])
   [Epoch 55] batch 50/172 | Loss: 0.1123 (BPR: 0.0939, Sem: 0.0183)
   [Epoch 55] batch 100/172 | Loss: 0.1074 (BPR: 0.0888, Sem: 0.0187)
   [Epoch 55] batch 150/172 | Loss: 0.0918 (BPR: 0.0729, Sem: 0.0189)
🏁 [Epoch 55] Завершена! Суммарный лосс: 18.1079 (BPR: 14.9094, Sem: 3.1985)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.226), ('recall@50', 0.4443), ('ndcg@10', 0.1696), ('ndcg@50', 0.2308)])
   [Epoch 56] batch 50/172 | Loss: 0.1147 (BPR: 0.0962, Sem: 0.0185)
   [Epoch 56] batch 100/172 | Loss: 0.1106 (BPR: 0.0912, Sem: 0.0194)
   [Epoch 56] batch 150/172 | Loss: 0.1128 (BPR: 0.0940, Sem: 0.0188)
🏁 [Epoch 56] Завершена! Суммарный лосс: 18.0132 (BPR: 14.8162, Sem: 3.1970)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2252), ('recall@50', 0.4452), ('ndcg@10', 0.1691), ('ndcg@50', 0.2308)])
   [Epoch 57] batch 50/172 | Loss: 0.1174 (BPR: 0.0982, Sem: 0.0192)
   [Epoch 57] batch 100/172 | Loss: 0.1027 (BPR: 0.0841, Sem: 0.0186)
   [Epoch 57] batch 150/172 | Loss: 0.0950 (BPR: 0.0763, Sem: 0.0187)
🏁 [Epoch 57] Завершена! Суммарный лосс: 18.0516 (BPR: 14.8564, Sem: 3.1952)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2246), ('recall@50', 0.4463), ('ndcg@10', 0.1695), ('ndcg@50', 0.2316)])
   [Epoch 58] batch 50/172 | Loss: 0.1048 (BPR: 0.0871, Sem: 0.0177)
   [Epoch 58] batch 100/172 | Loss: 0.1058 (BPR: 0.0877, Sem: 0.0181)
   [Epoch 58] batch 150/172 | Loss: 0.1045 (BPR: 0.0872, Sem: 0.0173)
🏁 [Epoch 58] Завершена! Суммарный лосс: 17.7297 (BPR: 14.5359, Sem: 3.1938)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2251), ('recall@50', 0.4461), ('ndcg@10', 0.1699), ('ndcg@50', 0.2319)])
   [Epoch 59] batch 50/172 | Loss: 0.1060 (BPR: 0.0860, Sem: 0.0200)
   [Epoch 59] batch 100/172 | Loss: 0.1023 (BPR: 0.0837, Sem: 0.0186)
   [Epoch 59] batch 150/172 | Loss: 0.1014 (BPR: 0.0831, Sem: 0.0183)
🏁 [Epoch 59] Завершена! Суммарный лосс: 17.7236 (BPR: 14.5312, Sem: 3.1924)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2257), ('recall@50', 0.4477), ('ndcg@10', 0.1699), ('ndcg@50', 0.2322)])
   [Epoch 60] batch 50/172 | Loss: 0.0901 (BPR: 0.0725, Sem: 0.0177)
   [Epoch 60] batch 100/172 | Loss: 0.0922 (BPR: 0.0744, Sem: 0.0179)
   [Epoch 60] batch 150/172 | Loss: 0.1043 (BPR: 0.0864, Sem: 0.0179)
🏁 [Epoch 60] Завершена! Суммарный лосс: 17.5382 (BPR: 14.3474, Sem: 3.1908)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2264), ('recall@50', 0.4487), ('ndcg@10', 0.1708), ('ndcg@50', 0.2331)])
   [Epoch 61] batch 50/172 | Loss: 0.1012 (BPR: 0.0838, Sem: 0.0174)
   [Epoch 61] batch 100/172 | Loss: 0.1070 (BPR: 0.0882, Sem: 0.0189)
   [Epoch 61] batch 150/172 | Loss: 0.1037 (BPR: 0.0850, Sem: 0.0188)
🏁 [Epoch 61] Завершена! Суммарный лосс: 17.3527 (BPR: 14.1637, Sem: 3.1890)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.227), ('recall@50', 0.4488), ('ndcg@10', 0.1707), ('ndcg@50', 0.2329)])
   [Epoch 62] batch 50/172 | Loss: 0.1062 (BPR: 0.0878, Sem: 0.0184)
   [Epoch 62] batch 100/172 | Loss: 0.0967 (BPR: 0.0786, Sem: 0.0182)
   [Epoch 62] batch 150/172 | Loss: 0.0836 (BPR: 0.0655, Sem: 0.0181)
🏁 [Epoch 62] Завершена! Суммарный лосс: 17.4341 (BPR: 14.2464, Sem: 3.1876)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2271), ('recall@50', 0.4512), ('ndcg@10', 0.1715), ('ndcg@50', 0.2342)])
   [Epoch 63] batch 50/172 | Loss: 0.0889 (BPR: 0.0701, Sem: 0.0188)
   [Epoch 63] batch 100/172 | Loss: 0.1003 (BPR: 0.0821, Sem: 0.0181)
   [Epoch 63] batch 150/172 | Loss: 0.0986 (BPR: 0.0794, Sem: 0.0192)
🏁 [Epoch 63] Завершена! Суммарный лосс: 17.1643 (BPR: 13.9780, Sem: 3.1863)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2286), ('recall@50', 0.4517), ('ndcg@10', 0.1725), ('ndcg@50', 0.2349)])
   [Epoch 64] batch 50/172 | Loss: 0.0970 (BPR: 0.0775, Sem: 0.0194)
   [Epoch 64] batch 100/172 | Loss: 0.0946 (BPR: 0.0763, Sem: 0.0183)
   [Epoch 64] batch 150/172 | Loss: 0.1128 (BPR: 0.0938, Sem: 0.0190)
🏁 [Epoch 64] Завершена! Суммарный лосс: 17.2106 (BPR: 14.0256, Sem: 3.1850)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2285), ('recall@50', 0.452), ('ndcg@10', 0.1726), ('ndcg@50', 0.2351)])
   [Epoch 65] batch 50/172 | Loss: 0.0935 (BPR: 0.0746, Sem: 0.0189)
   [Epoch 65] batch 100/172 | Loss: 0.1106 (BPR: 0.0924, Sem: 0.0182)
   [Epoch 65] batch 150/172 | Loss: 0.0971 (BPR: 0.0776, Sem: 0.0196)
🏁 [Epoch 65] Завершена! Суммарный лосс: 17.0788 (BPR: 13.8953, Sem: 3.1835)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2273), ('recall@50', 0.4532), ('ndcg@10', 0.1723), ('ndcg@50', 0.2354)])
   [Epoch 66] batch 50/172 | Loss: 0.0957 (BPR: 0.0766, Sem: 0.0191)
   [Epoch 66] batch 100/172 | Loss: 0.0976 (BPR: 0.0796, Sem: 0.0180)
   [Epoch 66] batch 150/172 | Loss: 0.1039 (BPR: 0.0858, Sem: 0.0181)
🏁 [Epoch 66] Завершена! Суммарный лосс: 16.9097 (BPR: 13.7275, Sem: 3.1822)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2295), ('recall@50', 0.4548), ('ndcg@10', 0.1729), ('ndcg@50', 0.2358)])
   [Epoch 67] batch 50/172 | Loss: 0.1019 (BPR: 0.0830, Sem: 0.0189)
   [Epoch 67] batch 100/172 | Loss: 0.1048 (BPR: 0.0855, Sem: 0.0193)
   [Epoch 67] batch 150/172 | Loss: 0.0814 (BPR: 0.0617, Sem: 0.0197)
🏁 [Epoch 67] Завершена! Суммарный лосс: 16.9661 (BPR: 13.7854, Sem: 3.1807)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2286), ('recall@50', 0.4544), ('ndcg@10', 0.173), ('ndcg@50', 0.2362)])
   [Epoch 68] batch 50/172 | Loss: 0.0983 (BPR: 0.0796, Sem: 0.0187)
   [Epoch 68] batch 100/172 | Loss: 0.0907 (BPR: 0.0719, Sem: 0.0188)
   [Epoch 68] batch 150/172 | Loss: 0.0881 (BPR: 0.0689, Sem: 0.0192)
🏁 [Epoch 68] Завершена! Суммарный лосс: 16.8173 (BPR: 13.6379, Sem: 3.1795)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2283), ('recall@50', 0.4541), ('ndcg@10', 0.1737), ('ndcg@50', 0.2369)])
   [Epoch 69] batch 50/172 | Loss: 0.1054 (BPR: 0.0881, Sem: 0.0173)
   [Epoch 69] batch 100/172 | Loss: 0.0881 (BPR: 0.0698, Sem: 0.0183)
   [Epoch 69] batch 150/172 | Loss: 0.0860 (BPR: 0.0679, Sem: 0.0181)
🏁 [Epoch 69] Завершена! Суммарный лосс: 16.5971 (BPR: 13.4190, Sem: 3.1781)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.23), ('recall@50', 0.4551), ('ndcg@10', 0.174), ('ndcg@50', 0.2371)])
   [Epoch 70] batch 50/172 | Loss: 0.0870 (BPR: 0.0687, Sem: 0.0183)
   [Epoch 70] batch 100/172 | Loss: 0.0872 (BPR: 0.0682, Sem: 0.0190)
   [Epoch 70] batch 150/172 | Loss: 0.0987 (BPR: 0.0803, Sem: 0.0184)
🏁 [Epoch 70] Завершена! Суммарный лосс: 16.5737 (BPR: 13.3964, Sem: 3.1773)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2293), ('recall@50', 0.4551), ('ndcg@10', 0.1742), ('ndcg@50', 0.2373)])
   [Epoch 71] batch 50/172 | Loss: 0.0975 (BPR: 0.0784, Sem: 0.0191)
   [Epoch 71] batch 100/172 | Loss: 0.1001 (BPR: 0.0808, Sem: 0.0193)
   [Epoch 71] batch 150/172 | Loss: 0.0917 (BPR: 0.0736, Sem: 0.0181)
🏁 [Epoch 71] Завершена! Суммарный лосс: 16.4308 (BPR: 13.2557, Sem: 3.1751)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2308), ('recall@50', 0.4563), ('ndcg@10', 0.1748), ('ndcg@50', 0.2377)])
   [Epoch 72] batch 50/172 | Loss: 0.0910 (BPR: 0.0728, Sem: 0.0182)
   [Epoch 72] batch 100/172 | Loss: 0.0916 (BPR: 0.0735, Sem: 0.0181)
   [Epoch 72] batch 150/172 | Loss: 0.0966 (BPR: 0.0787, Sem: 0.0179)
🏁 [Epoch 72] Завершена! Суммарный лосс: 16.3113 (BPR: 13.1375, Sem: 3.1738)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2308), ('recall@50', 0.4571), ('ndcg@10', 0.1748), ('ndcg@50', 0.238)])
   [Epoch 73] batch 50/172 | Loss: 0.0996 (BPR: 0.0820, Sem: 0.0175)
   [Epoch 73] batch 100/172 | Loss: 0.0928 (BPR: 0.0745, Sem: 0.0183)
   [Epoch 73] batch 150/172 | Loss: 0.0999 (BPR: 0.0819, Sem: 0.0180)
🏁 [Epoch 73] Завершена! Суммарный лосс: 16.2378 (BPR: 13.0650, Sem: 3.1728)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2315), ('recall@50', 0.4579), ('ndcg@10', 0.1754), ('ndcg@50', 0.2387)])
   [Epoch 74] batch 50/172 | Loss: 0.0926 (BPR: 0.0737, Sem: 0.0189)
   [Epoch 74] batch 100/172 | Loss: 0.0888 (BPR: 0.0705, Sem: 0.0183)
   [Epoch 74] batch 150/172 | Loss: 0.0945 (BPR: 0.0762, Sem: 0.0183)
🏁 [Epoch 74] Завершена! Суммарный лосс: 16.1908 (BPR: 13.0198, Sem: 3.1710)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2308), ('recall@50', 0.46), ('ndcg@10', 0.1749), ('ndcg@50', 0.2389)])
   [Epoch 75] batch 50/172 | Loss: 0.1002 (BPR: 0.0814, Sem: 0.0188)
   [Epoch 75] batch 100/172 | Loss: 0.0849 (BPR: 0.0666, Sem: 0.0183)
   [Epoch 75] batch 150/172 | Loss: 0.0958 (BPR: 0.0771, Sem: 0.0187)
🏁 [Epoch 75] Завершена! Суммарный лосс: 16.0889 (BPR: 12.9188, Sem: 3.1700)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2331), ('recall@50', 0.4615), ('ndcg@10', 0.1757), ('ndcg@50', 0.2393)])
   [Epoch 76] batch 50/172 | Loss: 0.0867 (BPR: 0.0685, Sem: 0.0182)
   [Epoch 76] batch 100/172 | Loss: 0.0907 (BPR: 0.0717, Sem: 0.0190)
   [Epoch 76] batch 150/172 | Loss: 0.0979 (BPR: 0.0792, Sem: 0.0188)
🏁 [Epoch 76] Завершена! Суммарный лосс: 15.9711 (BPR: 12.8024, Sem: 3.1687)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2318), ('recall@50', 0.4625), ('ndcg@10', 0.1757), ('ndcg@50', 0.2401)])
   [Epoch 77] batch 50/172 | Loss: 0.1014 (BPR: 0.0836, Sem: 0.0178)
   [Epoch 77] batch 100/172 | Loss: 0.1030 (BPR: 0.0849, Sem: 0.0181)
   [Epoch 77] batch 150/172 | Loss: 0.1054 (BPR: 0.0871, Sem: 0.0183)
🏁 [Epoch 77] Завершена! Суммарный лосс: 15.9898 (BPR: 12.8227, Sem: 3.1670)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2327), ('recall@50', 0.4635), ('ndcg@10', 0.1763), ('ndcg@50', 0.2406)])
   [Epoch 78] batch 50/172 | Loss: 0.0856 (BPR: 0.0674, Sem: 0.0182)
   [Epoch 78] batch 100/172 | Loss: 0.0861 (BPR: 0.0686, Sem: 0.0175)
   [Epoch 78] batch 150/172 | Loss: 0.0825 (BPR: 0.0654, Sem: 0.0171)
🏁 [Epoch 78] Завершена! Суммарный лосс: 15.7562 (BPR: 12.5899, Sem: 3.1663)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2326), ('recall@50', 0.463), ('ndcg@10', 0.176), ('ndcg@50', 0.2404)])
   [Epoch 79] batch 50/172 | Loss: 0.0969 (BPR: 0.0784, Sem: 0.0185)
   [Epoch 79] batch 100/172 | Loss: 0.0943 (BPR: 0.0757, Sem: 0.0185)
   [Epoch 79] batch 150/172 | Loss: 0.0955 (BPR: 0.0764, Sem: 0.0191)
🏁 [Epoch 79] Завершена! Суммарный лосс: 15.8292 (BPR: 12.6641, Sem: 3.1650)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2339), ('recall@50', 0.4633), ('ndcg@10', 0.177), ('ndcg@50', 0.2409)])
   [Epoch 80] batch 50/172 | Loss: 0.0901 (BPR: 0.0711, Sem: 0.0190)
   [Epoch 80] batch 100/172 | Loss: 0.1009 (BPR: 0.0823, Sem: 0.0185)
   [Epoch 80] batch 150/172 | Loss: 0.0967 (BPR: 0.0791, Sem: 0.0176)
🏁 [Epoch 80] Завершена! Суммарный лосс: 15.6845 (BPR: 12.5209, Sem: 3.1637)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2344), ('recall@50', 0.4641), ('ndcg@10', 0.1774), ('ndcg@50', 0.2415)])
   [Epoch 81] batch 50/172 | Loss: 0.0886 (BPR: 0.0703, Sem: 0.0183)
   [Epoch 81] batch 100/172 | Loss: 0.0865 (BPR: 0.0677, Sem: 0.0188)
   [Epoch 81] batch 150/172 | Loss: 0.0816 (BPR: 0.0639, Sem: 0.0178)
🏁 [Epoch 81] Завершена! Суммарный лосс: 15.5717 (BPR: 12.4096, Sem: 3.1621)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2349), ('recall@50', 0.4659), ('ndcg@10', 0.1772), ('ndcg@50', 0.2416)])
   [Epoch 82] batch 50/172 | Loss: 0.0984 (BPR: 0.0803, Sem: 0.0182)
   [Epoch 82] batch 100/172 | Loss: 0.0903 (BPR: 0.0718, Sem: 0.0184)
   [Epoch 82] batch 150/172 | Loss: 0.0904 (BPR: 0.0716, Sem: 0.0187)
🏁 [Epoch 82] Завершена! Суммарный лосс: 15.4644 (BPR: 12.3030, Sem: 3.1614)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2356), ('recall@50', 0.4673), ('ndcg@10', 0.1779), ('ndcg@50', 0.2424)])
   [Epoch 83] batch 50/172 | Loss: 0.0786 (BPR: 0.0609, Sem: 0.0177)
   [Epoch 83] batch 100/172 | Loss: 0.0811 (BPR: 0.0625, Sem: 0.0186)
   [Epoch 83] batch 150/172 | Loss: 0.0820 (BPR: 0.0635, Sem: 0.0185)
🏁 [Epoch 83] Завершена! Суммарный лосс: 15.4558 (BPR: 12.2960, Sem: 3.1598)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2366), ('recall@50', 0.4678), ('ndcg@10', 0.178), ('ndcg@50', 0.2424)])
   [Epoch 84] batch 50/172 | Loss: 0.0923 (BPR: 0.0740, Sem: 0.0183)
   [Epoch 84] batch 100/172 | Loss: 0.0990 (BPR: 0.0806, Sem: 0.0184)
   [Epoch 84] batch 150/172 | Loss: 0.0918 (BPR: 0.0733, Sem: 0.0185)
🏁 [Epoch 84] Завершена! Суммарный лосс: 15.3182 (BPR: 12.1595, Sem: 3.1586)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2369), ('recall@50', 0.4685), ('ndcg@10', 0.1782), ('ndcg@50', 0.2428)])
   [Epoch 85] batch 50/172 | Loss: 0.0897 (BPR: 0.0716, Sem: 0.0181)
   [Epoch 85] batch 100/172 | Loss: 0.0914 (BPR: 0.0718, Sem: 0.0196)
   [Epoch 85] batch 150/172 | Loss: 0.0939 (BPR: 0.0764, Sem: 0.0175)
🏁 [Epoch 85] Завершена! Суммарный лосс: 15.2754 (BPR: 12.1178, Sem: 3.1576)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2371), ('recall@50', 0.4694), ('ndcg@10', 0.1787), ('ndcg@50', 0.2435)])
   [Epoch 86] batch 50/172 | Loss: 0.0874 (BPR: 0.0691, Sem: 0.0182)
   [Epoch 86] batch 100/172 | Loss: 0.0880 (BPR: 0.0700, Sem: 0.0180)
   [Epoch 86] batch 150/172 | Loss: 0.0878 (BPR: 0.0695, Sem: 0.0183)
🏁 [Epoch 86] Завершена! Суммарный лосс: 15.3013 (BPR: 12.1451, Sem: 3.1562)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2367), ('recall@50', 0.47), ('ndcg@10', 0.1789), ('ndcg@50', 0.2441)])
